timestamp,symbol,side,price,qty,value_usd,fee,pnl,cumulative_pnl
2026-02-15 21:52:13,RAIN/USD,buy,0.010058,5187.88004014,52.17969744372812,0.12001,0,1078.6603622631022
2026-02-15 21:52:13,,sell,0,0,0,0,0,1078.6603622631022
2026-02-15 21:52:57,CAMP/USD,buy,0.00457,1500,6.85500,0.01577,0,1078.6603622631022
2026-02-15 21:52:58,CAMP/USD,buy,0.00457,21578.17153,98.6122438921,0.22681,0,1078.6603622631022
2026-02-15 21:52:58,CAMP/USD,buy,0.00457,43.21575,0.1974959775,0.00045,0,1078.6603622631022
2026-02-15 21:52:58,,sell,0,0,0,0,0,1078.6603622631022
2026-02-15 21:56:20,OMG/USD,sell,0.067798,1492.80468144,101.20917179226912,0.253023,0.1351927333621209595282873159,1078.7955549964643209595282873
2026-02-15 21:56:20,,sell,0,0,0,0,0,1078.7955549964643209595282873
2026-02-15 21:57:22,FXS/USD,sell,0.624,71,44.304,0.11076,-1.6372460510810976856472843749,1077.1583089453832232738810029
2026-02-15 21:57:22,FXS/USD,sell,0.624,66,41.184,0.10296,-1.5219470333993302429960671654,1075.6363619119838930308849357
2026-02-15 21:57:22,FXS/USD,sell,0.624,21.85623511,13.63829070864,0.0341,-0.5040047609093512773856890117,1075.1323571510745417534992467
2026-02-15 21:57:22,,sell,0,0,0,0,0,1075.1323571510745417534992467
2026-02-15 22:02:45,KEEP/USD,buy,0.03529,2880.59916463,101.6563445197927,0.23381,0,1075.1323571510745417534992467
2026-02-15 22:02:45,,sell,0,0,0,0,0,1075.1323571510745417534992467
2026-02-15 22:03:36,CAMP/USD,sell,0.00448,9698.23782,43.4481054336,0.09993,-0.8841450609914236995016303405,1074.2482120900831180539976164
2026-02-15 22:04:37,CAMP/USD,buy,0.00452,21668.47237,97.9414951124,0.22527,0,1074.2482120900831180539976164
2026-02-15 22:04:56,FXS/USD,sell,0.62,69,42.78,0.10695,-1.8664364440083907085867974911,1072.3817756460747273454108189
2026-02-15 22:04:56,FXS/USD,sell,0.62,69,42.78,0.10695,-1.8664364440083907085867974911,1070.5153392020663366368240214
2026-02-15 22:04:56,FXS/USD,sell,0.62,17.48566018,10.8411093116,0.0271,-0.4729808992934393767973644777,1070.0423583027728972600266569
2026-02-15 22:05:06,RAIN/USD,sell,0.010436,814.6,8.5011656,0.01955,0.2353216428159913050992285668,1070.2776799455888885651258855
2026-02-15 22:05:40,KEEP/USD,sell,0.03407,200,6.81400,0.015672,-0.2576783173007923645717497800,1070.0200016282880962005541357
2026-02-15 22:05:40,KEEP/USD,sell,0.03407,875.65674255,29.8336252186785,0.068617,-1.1281893174206677524740521905,1068.8918123108674284480800835
2026-02-15 22:05:40,KEEP/USD,sell,0.03407,200.83982138,6.8426127144166,0.015738,-0.2587605276976137111652903300,1068.6330517831698147369147932
2026-02-15 22:05:51,KEEP/USD,sell,0.03407,1598.30579341,54.4542783814787,0.125245,-2.0592454949183757493926025350,1066.5738062882514389875221907
2026-02-15 22:06:05,KEEP/USD,buy,0.0341,875.62689754,29.858877206114,0.068675,0,1066.5738062882514389875221907
2026-02-15 22:06:11,KEEP/USD,sell,0.03426,2847.38041002,97.5512528472852,0.224368,-2.3429425711673933661967794944,1064.2308637170840456213254112
2026-02-15 22:07:23,CAMP/USD,sell,0.0042,23952.09581,100.598802402,0.23138,-8.295202149327717363579680132,1055.9356615677563282577457311
2026-02-15 22:08:34,FXS/USD,buy,0.646,70,45.220,0.11305,0,1055.9356615677563282577457311
2026-02-15 22:08:34,FXS/USD,buy,0.646,70,45.220,0.11305,0,1055.9356615677563282577457311
2026-02-15 22:08:34,FXS/USD,buy,0.646,16.61707126,10.73462803396,0.02684,0,1055.9356615677563282577457311
2026-02-15 22:08:39,HOUSE/USD,buy,0.000859,117716.30371,101.11830488689,0.2528,0,1055.9356615677563282577457311
2026-02-15 22:08:39,HOUSE/USD,buy,0.000764,120421.98802,92.00239884728,0.23001,0,1055.9356615677563282577457311
2026-02-15 22:08:41,RAIN/USD,sell,0.009855,9691.25154878,95.50728401322690,0.21967,-2.8180931857108354184950744424,1053.1175683820454928392506567
2026-02-15 22:09:05,OMG/USD,buy,0.068379,279.65107764,19.12226103794556,0.047806,0,1053.1175683820454928392506567
2026-02-15 22:09:09,HOUSE/USD,sell,0.000771,130039.0117,100.2600780207,0.25065,-5.4470496837475287493446514353,1047.6705186982979640899060053
2026-02-15 22:09:46,HOUSE/USD,buy,0.000836,48553.8212,40.5909945232,0.10148,0,1047.6705186982979640899060053
2026-02-15 22:09:55,OMG/USD,buy,0.068379,167,11.419293,0.028548,0,1047.6705186982979640899060053
2026-02-15 22:10:25,OMG/USD,buy,0.068379,89.43140952,6.11523035156808,0.015288,0,1047.6705186982979640899060053
2026-02-15 22:11:23,OMG/USD,buy,0.068379,412,28.172148,0.07043,0,1047.6705186982979640899060053
2026-02-15 22:11:23,OMG/USD,buy,0.068379,412,28.172148,0.07043,0,1047.6705186982979640899060053
2026-02-15 22:11:23,OMG/USD,buy,0.068379,93.09961836,6.36605880383844,0.015915,0,1047.6705186982979640899060053
2026-02-15 22:11:30,OMG/USD,sell,0.067211,149.00982,10.01509901202,0.025038,-0.1696634319848604418968074004,1047.5008552663131036480091979
2026-02-15 22:11:30,OMG/USD,sell,0.067211,241,16.197851,0.040495,-0.2744039404198419036888346251,1047.2264513258932617443203633
2026-02-15 22:12:41,RAIN/USD,buy,0.010034,550,5.518700,0.01269,0,1047.2264513258932617443203633
2026-02-15 22:12:41,RAIN/USD,buy,0.010034,1381.94642103,13.86645038861502,0.03189,0,1047.2264513258932617443203633
2026-02-15 22:12:41,RAIN/USD,buy,0.010034,600.16797288,6.02208543987792,0.01385,0,1047.2264513258932617443203633
2026-02-15 22:12:41,RAIN/USD,buy,0.010034,7194.09287157,72.18552787333338,0.16603,0,1047.2264513258932617443203633
2026-02-15 22:13:44,FXS/USD,sell,0.646,70,45.220,0.11305,-0.11305,1047.1134013258932617443203633
2026-02-15 22:13:44,FXS/USD,sell,0.646,70,45.220,0.11305,-0.11305,1047.0003513258932617443203633
2026-02-15 22:13:52,FXS/USD,buy,0.651,15.3,9.9603,0.0249,0,1047.0003513258932617443203633
2026-02-15 22:13:52,FXS/USD,buy,0.651,69,44.919,0.1123,0,1047.0003513258932617443203633
2026-02-15 22:13:52,FXS/USD,buy,0.651,62,40.362,0.10091,0,1047.0003513258932617443203633
2026-02-15 22:13:52,FXS/USD,buy,0.653,69,45.057,0.11264,0,1047.0003513258932617443203633
2026-02-15 22:13:52,FXS/USD,buy,0.653,62,40.486,0.10122,0,1047.0003513258932617443203633
2026-02-15 22:13:57,FXS/USD,sell,0.633,69,43.677,0.10919,-1.3931920190129734759660383833,1045.6071593068802882683543249
2026-02-15 22:13:57,FXS/USD,sell,0.628,69,43.332,0.10833,-1.7373320190129734759660383833,1043.8698272878673147923882865
2026-02-15 22:13:57,FXS/USD,sell,0.628,16.44015444,10.32441698832,0.02581,-0.4139410837050014537464536118,1043.4558862041623133386418329
2026-02-15 22:25:03,RAIN/USD,sell,0.010176,9929.9935455,101.0476143190080,0.23241,0.7681385065595867922169654373,1044.2240247107219001308587983
2026-02-15 22:35:05,CAMP/USD,buy,0.00453,1259.7696,5.706756288,0.01313,0,1044.2240247107219001308587983
2026-02-15 22:42:37,CAMP/USD,buy,0.00467,1482.53981,6.9234609127,0.01592,0,1044.2240247107219001308587983
2026-02-15 22:42:37,CAMP/USD,buy,0.00467,4982.94837,23.2703688879,0.05352,0,1044.2240247107219001308587983
2026-02-15 22:42:37,CAMP/USD,buy,0.00467,9322.76514,43.5373132038,0.10014,0,1044.2240247107219001308587983
2026-02-15 22:42:37,CAMP/USD,buy,0.00467,5375.76784,25.1048358128,0.05774,0,1044.2240247107219001308587983
2026-02-15 22:42:44,CAMP/USD,sell,0.00466,10473.74344,48.8076444304,0.11226,0.3390992576283006340246892112,1044.5631239683502007648834875
2026-02-15 22:45:39,RAIN/USD,buy,0.009916,1265.88348117,12.55250059928172,0.02887,0,1044.5631239683502007648834875
2026-02-15 22:45:53,RAIN/USD,buy,0.009916,1365.79996606,13.54327246345096,0.03115,0,1044.5631239683502007648834875
2026-02-15 22:46:10,RAIN/USD,buy,0.009916,1261.10674673,12.50513450057468,0.02876,0,1044.5631239683502007648834875
2026-02-15 22:47:42,RAIN/USD,buy,0.010289,2070.33046352,21.30163013915728,0.04899,0,1044.5631239683502007648834875
2026-02-15 22:47:42,RAIN/USD,buy,0.010289,3998.03085163,41.13573943242107,0.09461,0,1044.5631239683502007648834875
2026-02-15 22:57:10,RAIN/USD,sell,0.010214,4345.721,44.387194294,0.10209,0.3386198560680997695023653899,1044.9017438244183005343858529
2026-02-15 22:59:00,OMG/USD,buy,0.065608,1428.02119951,93.68961485745208,0.234224,0,1044.9017438244183005343858529
2026-02-15 22:59:00,OMG/USD,buy,0.065608,83.71745111,5.49253453242488,0.013731,0,1044.9017438244183005343858529
2026-02-15 22:59:12,OMG/USD,sell,0.064366,647.20180361,41.65779129116126,0.166631,-1.8024874944568155237709241095,1043.0992563299614850106149288
2026-02-15 22:59:12,OMG/USD,sell,0.06436,300.70476465,19.3533586528740,0.077413,-0.8392735810625181318263187139,1042.2599827488989668787886101
2026-02-15 22:59:12,OMG/USD,sell,0.064328,98.9187681,6.3632465143368,0.025453,-0.2792373431502334606238599563,1041.9807454057487334181647501
2026-02-15 22:59:12,OMG/USD,sell,0.064327,409.21082496,26.32330473720192,0.105293,-1.1555666846470795016932829047,1040.8251787211016539164714672
2026-02-15 22:59:12,OMG/USD,sell,0.063869,687.72945619,43.92459263739911,0.175698,-2.2557930535306652551690035238,1038.5693856675709886613024637
2026-02-15 22:59:12,OMG/USD,sell,0.063869,636.90116521,40.67824052079749,0.162713,-2.0890736515862678152936486043,1036.4803120159847208460088151
2026-02-15 22:59:12,OMG/USD,sell,0.062978,239.98204717,15.11358936667226,0.060454,-1.0001237050690389255656075812,1035.4801883109156819204432075
2026-02-15 23:00:32,SUP/USD,sell,0.008754,1607.10356345,14.06858459444130,0.03236,2.92149634962110,1038.4016846605367819204432075
2026-02-15 23:00:38,SUP/USD,sell,0.008754,3966.18688599,34.71999999995646,0.07986,7.20999149644962,1045.6116761569864019204432075
2026-02-15 23:01:12,SUP/USD,sell,0.006985,1970.97208304,13.76724000003440,0.03166,0.10433707372976,1045.7160132307161619204432075
2026-02-15 23:01:16,SUP/USD,sell,0.006985,2420.05167201,16.90406092898985,0.03888,0.12810356536869,1045.8441167960848519204432075
2026-02-15 23:01:24,SUP/USD,sell,0.006985,1202.63163582,8.40038197620270,0.01932,0.06366158287158,1045.9077783789564319204432075
2026-02-15 23:09:52,RAIN/USD,sell,0.010214,8152.174,83.266305236,0.19151,0.6352212674196307518000295164,1046.5429996463760626722432370
2026-02-15 23:10:32,RAIN/USD,buy,0.009946,1513.94901394,15.05773689264724,0.03463,0,1046.5429996463760626722432370
2026-02-15 23:10:32,RAIN/USD,buy,0.009946,1864.8981363,18.5482768636398,0.04266,0,1046.5429996463760626722432370
2026-02-15 23:10:32,RAIN/USD,buy,0.009946,1360.77101118,13.53422847719628,0.03113,0,1046.5429996463760626722432370
2026-02-15 23:10:32,RAIN/USD,buy,0.009946,1527.85640287,15.19605978294502,0.03495,0,1046.5429996463760626722432370
2026-02-15 23:10:32,RAIN/USD,buy,0.009946,3705.59813941,36.85587909457186,0.08477,0,1046.5429996463760626722432370
2026-02-15 23:10:33,FXS/USD,buy,0.645,69,44.505,0.11126,0,1046.5429996463760626722432370
2026-02-15 23:10:33,FXS/USD,buy,0.645,38,24.510,0.06128,0,1046.5429996463760626722432370
2026-02-15 23:11:17,OMG/USD,buy,0.062702,1578.80363805,98.99414571301110,0.247485,0,1046.5429996463760626722432370
2026-02-15 23:11:17,OMG/USD,buy,0.062702,3.1619542,0.1982608522484,0.000496,0,1046.5429996463760626722432370
2026-02-15 23:16:41,OMG/USD,buy,0.062439,1581.15489072,98.72573022166608,0.246814,0,1046.5429996463760626722432370
2026-02-15 23:16:41,OMG/USD,buy,0.062439,3.16666318,0.19772328229602,0.000494,0,1046.5429996463760626722432370
2026-02-15 23:16:41,OMG/USD,sell,0.063196,711,44.932356,0.112331,0.332469068601406560398482849,1046.8754687149774692326417198
2026-02-15 23:16:41,OMG/USD,sell,0.063196,711,44.932356,0.112331,0.332469068601406560398482849,1047.2079377835788757930402026
2026-02-15 23:16:41,OMG/USD,sell,0.063196,159.96559225,10.10918556783100,0.025273,0.0748011299671795071971571096,1047.2827389135460553002373597
2026-02-15 23:20:42,OMG/USD,buy,0.06243,1581.73126404,98.7474828140172,0.246869,0,1047.2827389135460553002373597
2026-02-15 23:20:42,OMG/USD,buy,0.06243,3.16781751,0.1977668471493,0.000494,0,1047.2827389135460553002373597
2026-02-15 23:20:42,OMG/USD,sell,0.063125,696,43.935000,0.109838,0.3250309542121457572551192112,1047.6077698677582010574924789
2026-02-15 23:20:42,OMG/USD,sell,0.063125,712,44.945000,0.112363,0.3325029416652985332839725264,1047.9402728094234995907764514
2026-02-15 23:20:42,OMG/USD,sell,0.063125,176.3215539,11.1302980899375,0.027826,0.0823417726286688077191304857,1048.0226145820521683984955819
2026-02-15 23:20:52,OMG/USD,sell,0.063267,713,45.109371,0.112773,0.4339637533811205817857758586,1048.4565783354332889802813578
2026-02-15 23:20:53,OMG/USD,sell,0.063267,713,45.109371,0.112773,0.4339637533811205817857758586,1048.8905420888144095620671337
2026-02-15 23:20:53,OMG/USD,sell,0.063267,158.77349625,10.04512278724875,0.025113,0.0966363770865280834683894833,1048.9871784659009376455355232
2026-02-15 23:23:41,OMG/USD,buy,0.062859,1578.28282828,99.20928030285252,0.248023,0,1048.9871784659009376455355232
2026-02-15 23:24:08,KEEP/USD,buy,0.03607,2785.51532033,100.4735376043031,0.231089,0,1048.9871784659009376455355232
2026-02-15 23:25:35,OMG/USD,buy,0.062637,1575.46391624,98.68233332152488,0.246706,0,1048.9871784659009376455355232
2026-02-15 23:25:35,OMG/USD,buy,0.062637,3.15526556,0.19763636888172,0.000494,0,1048.9871784659009376455355232
2026-02-15 23:25:36,OMG/USD,sell,0.063375,710,44.996250,0.112491,0.3326943955867036438240347860,1049.3198728614876412893595580
2026-02-15 23:25:36,OMG/USD,sell,0.063375,710,44.996250,0.112491,0.3326943955867036438240347860,1049.6525672570743449331835928
2026-02-15 23:25:36,OMG/USD,sell,0.063375,158.40841358,10.03913321063250,0.025098,0.0742275102308090951546066410,1049.7267947673051540283381994
2026-02-15 23:35:41,OMG/USD,buy,0.062577,1582.21589336,99.01032395878872,0.247526,0,1049.7267947673051540283381994
2026-02-16 00:42:25,FXS/USD,buy,0.646,70,45.220,0.11305,0,1049.7267947673051540283381994
2026-02-16 00:42:25,FXS/USD,buy,0.646,70,45.220,0.11305,0,1049.7267947673051540283381994
2026-02-16 00:42:25,FXS/USD,buy,0.646,16.61707126,10.73462803396,0.02684,0,1049.7267947673051540283381994
2026-02-16 00:42:25,RAIN/USD,sell,0.010106,986.9,9.9736114,0.02294,0.0755973191554117523007733107,1049.8023920864605657806389727
2026-02-16 00:44:20,SUP/USD,buy,0.007668,12095.08834268,92.74513741167024,0.21331,0,1049.8023920864605657806389727
2026-02-16 00:44:41,KEEP/USD,sell,0.03355,195.99999999,6.5757999996645,0.026303,-0.4693530760569283156751054773,1049.3330390104036374649638672
2026-02-16 00:44:41,KEEP/USD,sell,0.03355,197.99999999,6.6428999996645,0.026572,-0.4741429952005970188525896507,1048.8588960152030404461112775
2026-02-16 00:44:41,KEEP/USD,sell,0.03355,196,6.57580,0.026303,-0.4693530760795329113934489932,1048.3895429391235075347178285
2026-02-16 00:44:41,KEEP/USD,sell,0.03354,515.15450101,17.2782819638754,0.069113,-1.2387504677917036430753304075,1047.1507924713318038916424981
2026-02-16 00:44:41,KEEP/USD,sell,0.03147,794.4073721,24.999999999987,0.1,-3.5480930821672184221200610400,1043.6026993891645854695224371
2026-02-16 00:44:41,KEEP/USD,sell,0.03145,1959.5362924,61.627416395980,0.24651,-8.790988782552376779161718152,1034.8117106066122086903607189
2026-02-16 00:44:42,KEEP/USD,buy,0.03519,749.97219574,26.3915215680906,0.060701,0,1034.8117106066122086903607189
2026-02-16 00:45:20,KEEP/USD,buy,0.03519,189.99999999,6.6860999996481,0.015378,0,1034.8117106066122086903607189
2026-02-16 00:45:22,SUP/USD,buy,0.007668,753.4,5.7770712,0.01329,0,1034.8117106066122086903607189
2026-02-16 00:45:39,SUP/USD,buy,0.007668,214.01573935,1.64107268933580,0.00377,0,1034.8117106066122086903607189
